,Player,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
1920,Howard Nathan,3,1,1.8,0.556,0,0.2,0,1,1.6,0.625,0.556,0.6,0.8,0.75,0,0,0,0.4,0.6,0,1.6,0.4,2.6,22.04
1921,DeAndre Liggins,11.33333333,1.011111111,2.177777778,0.483333333,0.2,0.644444444,0.250111111,0.833333333,1.511111111,0.516,0.535555556,0.4,0.677777778,0.409777778,0.633333333,1.311111111,1.955555556,0.555555556,0.7,0.122222222,0.377777778,1.211111111,2.6,26.05
1922,Lonnie Walker,6.9,0.9,2.7,0.348,0.3,0.8,0.385,0.6,1.9,0.333,0.402,0.5,0.6,0.8,0,1,1,0.5,0.4,0.2,0.2,0.4,2.6,22.92
1923,Yuta Watanabe,11.6,1,3.4,0.294,0.1,1.1,0.125,0.9,2.3,0.371,0.314,0.5,0.7,0.7,0.3,1.8,2.1,0.5,0.3,0.1,0.4,0.7,2.6,13.27
1924,Joe Alexander,7.85,0.9,2.5,0.2915,0.15,0.45,0.174,0.8,2,0.316,0.308,0.65,0.9,0.683,0.5,0.8,1.25,0.5,0.2,0.3,0.45,1.45,2.6,15.155
1925,Aaron Harrison,11.23333333,0.766666667,3.133333333,0.179333333,0.366666667,1.9,0.169666667,0.4,1.233333333,0.202333333,0.227666667,0.6,0.966666667,0.560666667,0.2,1.1,1.333333333,0.633333333,0.433333333,0.066666667,0.166666667,1.3,2.6,11.37333333
1926,Deonte Burton,7.5,1,2.6,0.402,0.3,0.8,0.296,0.8,1.7,0.455,0.451,0.3,0.4,0.667,0.1,0.8,0.9,0.3,0.2,0.3,0.3,1,2.6,17.21
1927,Lewis Lloyd,5.6,1.133333333,2.066666667,0.545,0,0,0,1.133333333,2.066666667,0.545,0.545,0.3,0.533333333,0.375333333,0.266666667,0.333333333,0.6,0.366666667,0.1,0,1.266666667,0.866666667,2.6,9.336666667
1928,Žarko Paspalj,6.5,1,2.8,0.342,0,0,0,1,2.8,0.346,0.342,0.6,0.8,0.818,0.5,0.5,1.1,0.4,0.1,0.3,0.8,1.3,2.6,16.08
1929,James Cotton,4.8,0.75,2.05,0.357,0,0.35,0,0.75,1.7,0.4355,0.357,1.1,1.4,0.8055,0.2,0.6,0.85,0,0.2,0.05,0.5,0.45,2.6,23.435
1930,Melvin Sanders,7.1,1,2.1,0.485,0.1,0.2,0.667,0.9,1.9,0.467,0.515,0.4,0.6,0.7,0.3,1.2,1.4,0.2,0.3,0,0.5,1.3,2.6,15.74
1931,Charles O'Bannon,8.5,1.1,2.7,0.403,0,0.1,0,1.1,2.65,0.415,0.403,0.4,0.45,0.9,0.75,0.75,1.5,0.65,0.2,0.1,0.35,0.85,2.6,18.25
1932,Johnny Taylor,9.12,1.04,3.06,0.3078,0.24,0.5,0.5764,0.82,2.58,0.2892,0.3392,0.28,0.38,0.2854,0.36,1.02,1.38,0.24,0.3,0.22,0.46,1.42,2.6,12.704
1933,James Collins,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.343,0.464,0.3,0.6,0.571,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6,27.83
1934,Evric Gray,8.4,0.8,3,0.267,0.2,0.8,0.25,0.6,2.2,0.273,0.3,0.8,0.8,1,0.2,0.4,0.6,0.4,0.2,0,0.6,1,2.6,12.29
1935,Jason Collins,16.31176471,0.905882353,2.247058824,0.391705882,0,0.023529412,0.122529412,0.9,2.217647059,0.398,0.392764706,0.747058824,1.194117647,0.586411765,0.941176471,1.870588235,2.811764706,0.6,0.405882353,0.4,0.641176471,2.435294118,2.588235294,8.641176471
1936,Cole Aldrich,8.94,1.06,2.02,0.5181,0,0,0,1.06,2.02,0.5181,0.5181,0.42,0.59,0.6577,0.83,2.06,2.88,0.37,0.3,0.6,0.51,1.36,2.57,18.177
1937,Tim Breaux,7.9,0.966666667,2.566666667,0.367333333,0.2,0.666666667,0.299666667,0.733333333,1.9,0.388,0.406333333,0.5,0.766666667,0.591666667,0.266666667,0.466666667,0.733333333,0.366666667,0.266666667,0.133333333,0.4,0.533333333,2.566666667,17.80333333
1938,Lazar Hayward,7.733333333,0.766666667,2.566666667,0.299666667,0.2,0.966666667,0.189666667,0.566666667,1.533333333,0.370666667,0.335666667,0.866666667,1,0.789666667,0.2,0.866666667,1.1,0.566666667,0.3,0.066666667,0.266666667,0.833333333,2.566666667,17.83666667
1939,Solomon Jones,11.48,0.91,2.19,0.3665,0,0.02,0.05,0.9,2.16,0.3711,0.3669,0.71,0.97,0.6391,1,1.24,2.27,0.32,0.25,0.48,0.71,1.83,2.55,11.989
1940,Jerome Jordan,6.9,0.95,1.85,0.5235,0,0,0,0.95,1.85,0.5235,0.5235,0.65,0.75,0.832,0.95,0.9,1.85,0.25,0.1,0.3,0.3,1,2.55,22.735
1941,Corey Williams,9.2,1.1,2.85,0.375,0,0.2,0.1665,1.1,2.65,0.3915,0.378,0.4,0.45,0.909,0.4,0.8,1.2,1.1,0.3,0.05,0.4,1.1,2.55,17.18
1942,Jamel Thomas,7.725,1.2,2.925,0.40875,0.05,0.45,0.08325,1.15,2.45,0.4755,0.41525,0.1,0.1,0.5,0.3,0.7,1,0.65,0.25,0,0.8,0.5,2.55,16.0425
1943,Adonis Thomas,6.233333333,1.1,2.366666667,0.454,0.233333333,0.866666667,0.233333333,0.866666667,1.5,0.574333333,0.499,0.166666667,0.166666667,0.666666667,0,0.433333333,0.433333333,0.5,0,0,0.233333333,1.166666667,2.533333333,16.72
1944,Lucas Nogueira,9.8,1.025,1.775,0.53975,0.05,0.175,0.2115,0.975,1.6,0.581,0.553,0.45,0.75,0.59225,0.675,1.675,2.375,0.375,0.525,0.725,0.45,1.35,2.525,18.6825
1945,Tony Bobbitt,6,1,2.5,0.4,0.5,1,0.5,0.5,1.5,0.333,0.5,0,0,0,0,1.5,1.5,0,0,0,0,0.5,2.5,20.63
1946,Doug Edwards,9.666666667,0.9,2.433333333,0.385666667,0,0.066666667,0,0.9,2.333333333,0.396666667,0.385666667,0.7,1,0.681666667,0.666666667,1.066666667,1.733333333,0.7,0.166666667,0.333333333,0.633333333,1,2.5,16.43333333
1947,Donta Smith,8.45,0.95,2.1,0.4725,0.15,0.4,0.3865,0.8,1.7,0.4915,0.5045,0.6,0.9,0.594,0.3,0.7,1,0.7,0.45,0.05,0.45,1.1,2.5,17.165
1948,Jeff Ruland,10.55,1,1.95,0.4905,0,0,0,1,1.95,0.4905,0.4905,0.5,0.8,0.594,1,1.6,2.6,0.3,0.35,0.15,1,2.5,2.5,10.895
1949,Dave Feitl,6.15,1,2.5,0.4,0,0.05,0,1,2.45,0.4045,0.4,0.55,0.7,0.796,0.6,1.3,1.85,0.2,0.1,0.15,0.55,0.8,2.5,21.215
1950,Marques Bragg,7,1,2.3,0.45,0,0,0,1,2.3,0.45,0.45,0.4,0.8,0.561,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5,17.69
1951,Troy Caupain,4,1,2,0.5,0.5,0.8,0.667,0.5,1.3,0.4,0.625,0,0,0,0.3,0.5,0.8,1,0.3,0,0,0,2.5,45.19
1952,Charles Davis,8.1,1.1,3,0.367,0.1,0.5,0.28,1,2.5,0.383,0.389,0.1,0.2,0.875,0.5,1.1,1.5,0.3,0.2,0.2,0.4,1,2.5,15.85
1953,Clint McDaniel,5.9,0.7,1.9,0.348,0.2,0.5,0.333,0.5,1.4,0.353,0.391,1,1.3,0.75,0.3,0.6,0.8,0.6,0.4,0,0.2,0.8,2.5,26.15
1954,Elmer Bennett,7.38,0.8,2.22,0.3474,0.2,0.7,0.1998,0.6,1.54,0.3642,0.3954,0.74,0.98,0.7066,0.02,0.42,0.44,1.08,0.48,0.02,0.96,0.78,2.5,22.404
1955,Robert Williams,8.8,1.1,1.6,0.706,0,0,0,1.1,1.6,0.706,0.706,0.3,0.5,0.6,0.8,1.7,2.5,0.2,0.3,1.3,0.3,1.1,2.5,23.09
1956,Antonio Burks,9.55,1.05,2.5,0.4105,0.05,0.3,0.22,0.95,2.2,0.436,0.425,0.4,0.6,0.586,0.05,0.55,0.55,1.25,0.45,0,0.55,0.9,2.5,15.07
1957,Daniel Hamilton,7.7,1,2.5,0.419,0.35,1,0.374,0.65,1.45,0.4525,0.4975,0.1,0.15,0.25,0.25,1.35,1.65,1.25,0.25,0.05,0.55,0.65,2.5,22.195
1958,Greg Grant,12.68181818,1.018181818,2.763636364,0.335090909,0.154545455,0.6,0.260818182,0.872727273,2.145454545,0.361909091,0.361818182,0.281818182,0.381818182,0.613818182,0.181818182,0.672727273,0.881818182,2.718181818,0.609090909,0.036363636,0.827272727,1.072727273,2.481818182,15.04
1959,Chris McCullough,6.78,0.96,2.28,0.3698,0.16,0.62,0.1634,0.84,1.66,0.4226,0.3902,0.36,0.64,0.5776,0.52,0.98,1.5,0.16,0.38,0.2,0.3,0.58,2.48,22.178
1960,Larry Smith,17.925,1.175,2.35,0.48525,0,0,0,1.175,2.35,0.488,0.48525,0.15,0.45,0.34425,2.525,3.625,6.175,0.775,0.65,0.275,0.9,2.675,2.475,12.8775
1961,Terrence Rencher,9,0.766666667,2.066666667,0.551,0.2,0.566666667,0.206666667,0.633333333,1.533333333,0.555666667,0.581333333,0.766666667,1.366666667,0.568333333,0.2,1,1.133333333,1.033333333,0.3,0.2,1.133333333,0.866666667,2.466666667,12.16666667
1962,Jim McIlvaine,13.84285714,0.985714286,2.228571429,0.433571429,0,0.014285714,0.020428571,0.985714286,2.2,0.435714286,0.433857143,0.485714286,0.871428571,0.591142857,1.1,1.742857143,2.857142857,0.228571429,0.357142857,1.585714286,0.571428571,2.514285714,2.457142857,13.52142857
1963,Sean Marks,7.972727273,0.972727273,2.227272727,0.446090909,0.018181818,0.109090909,0.131818182,0.963636364,2.1,0.463909091,0.449818182,0.518181818,0.745454545,0.678454545,0.509090909,1.2,1.7,0.154545455,0.127272727,0.327272727,0.445454545,1.254545455,2.454545455,16.07909091
1964,Edmond Sumner,5.55,1,1.9,0.672,0.15,0.6,0.1295,0.85,1.3,0.7025,0.699,0.35,0.5,0.3125,0.2,0.85,1,0.2,0.25,0.1,0.2,1.05,2.45,30
1965,Sindarius Thornwell,10.35,0.85,2,0.388,0.15,0.5,0.2885,0.65,1.45,0.43,0.4285,0.6,0.85,0.7025,0.3,1.05,1.3,0.6,0.45,0.2,0.5,1.15,2.45,12.81
1966,T.R. Dunn,11.45,0.95,2.15,0.4505,0.05,0.1,0.125,0.95,2,0.464,0.4555,0.45,0.6,0.7835,1.05,1.3,2.3,1.05,0.65,0.1,0.35,1.4,2.45,17.03
1967,Maalik Wayns,6.525,0.9,2.6,0.37425,0.2,0.825,0.18975,0.675,1.75,0.40775,0.4085,0.475,0.525,0.6905,0,0.425,0.45,1.05,0.45,0,0.375,1.3,2.45,21.2525
1968,Linton Johnson,9.525,1.008333333,2.458333333,0.354833333,0.15,0.491666667,0.258333333,0.858333333,1.966666667,0.367416667,0.37875,0.3,0.416666667,0.421833333,0.591666667,1.375,1.983333333,0.333333333,0.258333333,0.175,0.575,1.225,2.441666667,12.07583333
1969,Luis Flores,4.566666667,0.933333333,1.866666667,0.488,0.533333333,0.733333333,0.648,0.4,1.133333333,0.324666667,0.625,0.066666667,0.066666667,0.666666667,0.366666667,0.066666667,0.433333333,0.466666667,0.066666667,0,0.466666667,0.4,2.433333333,25.88666667
1970,Sean Singletary,8.366666667,0.833333333,2.366666667,0.361666667,0.3,0.7,0.4,0.566666667,1.7,0.346666667,0.42,0.5,0.566666667,0.885666667,0.3,0.7,0.966666667,0.8,0.333333333,0,0.6,1.2,2.433333333,14.61333333
1971,Randy Woods,7.5,0.8,2.4,0.32625,0.45,1.525,0.27375,0.35,0.875,0.5335,0.40925,0.45,0.6,0.75975,0.25,0.375,0.625,1.625,0.6,0.05,0.7,1.15,2.425,21.745
1972,Drew Barry,10.02,0.82,1.92,0.4284,0.42,1.1,0.3856,0.4,0.78,0.4624,0.5414,0.34,0.46,0.7676,0.08,0.88,0.96,1.94,0.24,0.02,0.86,1.34,2.42,13.418
1973,Steve Henson,8.071428571,0.814285714,1.957142857,0.442714286,0.357142857,0.757142857,0.441714286,0.457142857,1.185714286,0.365,0.538714286,0.442857143,0.5,0.775428571,0.114285714,0.4,0.528571429,1.628571429,0.271428571,0,0.657142857,0.985714286,2.414285714,16.56285714
1974,Lanard Copeland,4.8,1,2.65,0.38,0,0.2,0.1,1,2.4,0.4045,0.3835,0.35,0.4,0.893,0.15,0.45,0.55,0.45,0.1,0,0.6,0.5,2.4,19.41
1975,Dwayne Schintzius,8.4375,1.025,2.575,0.366625,0.0125,0.025,0.0625,1.0125,2.5375,0.368125,0.368375,0.3625,0.5375,0.72,0.7125,1.55,2.2625,0.4125,0.1625,0.5125,0.4875,1.3875,2.4,16.91375
1976,Terry Dozier,10.2,1,3,0.333,0,0.1,0,1,2.9,0.346,0.333,0.4,0.9,0.5,0.8,0.9,1.7,0.3,0.7,0.2,0.8,1.1,2.4,13.79
1977,Keith Booth,6.95,0.8,2.45,0.329,0,0.25,0.05,0.75,2.2,0.37,0.3305,0.75,1.05,0.75,0.45,1,1.55,0.6,0.3,0.15,0.75,1,2.4,18.71
1978,Richard Petruška,4.2,0.9,2.1,0.435,0.3,0.7,0.467,0.6,1.4,0.419,0.511,0.3,0.4,0.75,0.4,1,1.4,0,0.1,0.1,0.7,0.7,2.4,22.75
1979,Jordan Loyd,4.6,0.7,1.5,0.444,0.3,0.7,0.5,0.3,0.8,0.4,0.556,0.8,0.9,0.818,0.1,0.7,0.8,0.5,0,0,0.2,0.4,2.4,27.42
1980,Andrew Goudelock,7.6,0.933333333,2.966666667,0.280333333,0.266666667,1,0.161333333,0.666666667,1.966666667,0.377,0.315333333,0.233333333,0.266666667,0.555666667,0.4,0.266666667,0.7,0.333333333,0.3,0.1,0.466666667,0.433333333,2.4,15.36333333
1981,Caldwell Jones,12.3,0.9,2,0.465,0,0.1,0.2,0.9,1.9,0.475,0.469,0.5,0.8,0.704,1.1,2.1,3.2,0.3,0.3,0.4,0.7,2,2.4,11.67
1982,Kurt Nimphius,8.3,1,2.4,0.418,0,0,0,1,2.4,0.422,0.418,0.4,0.8,0.467,0.6,1,1.6,0.2,0.1,0.5,0.3,1.2,2.4,16.41
1983,Nate Driggers,8.8,0.9,2.9,0.302,0,0.6,0,0.9,2.3,0.382,0.302,0.7,0.9,0.714,0.8,0.7,1.5,0.4,0.2,0.1,0.4,0.7,2.4,16.43
1984,Gerald Brown,7.2,1,2.7,0.371,0.1,0.3,0.3,0.9,2.4,0.38,0.388,0.3,0.4,0.786,0.2,0.5,0.7,0.9,0.2,0,0.7,0.6,2.4,15.62
1985,Evers Burns,6.2,1,2.4,0.4,0,0,0,1,2.4,0.4,0.4,0.5,1,0.522,0.6,0.7,1.3,0.4,0.3,0.1,0.3,1.4,2.4,21.77
1986,Pape Sow,9.433333333,0.866666667,2.1,0.387,0,0,0,0.866666667,2.1,0.387,0.387,0.733333333,1.1,0.659666667,0.966666667,1.433333333,2.4,0.2,0.333333333,0.233333333,0.4,1.6,2.4,17.44
1987,Dexter Boney,6,0.8,2.4,0.316,0.1,0.8,0.167,0.6,1.6,0.385,0.342,0.8,1,0.75,0.4,0.4,0.8,0,0.3,0.1,0.1,0.4,2.4,23.16
1988,Dragan Tarlać,13.9,0.9,2.3,0.394,0,0,0,0.9,2.3,0.394,0.394,0.6,0.8,0.758,0.9,2,2.8,0.7,0.2,0.4,0.9,2.2,2.4,9.56
1989,Chris Welp,7.233333333,0.833333333,2.266666667,0.367333333,0,0,0,0.833333333,2.266666667,0.367333333,0.367333333,0.7,0.9,0.681,0.666666667,1.1,1.766666667,0.333333333,0.233333333,0.3,0.566666667,2.1,2.4,14.42333333
1990,Matt Fish,5.871428571,1.057142857,1.957142857,0.414571429,0,0,0,1.057142857,1.942857143,0.415142857,0.414571429,0.314285714,0.585714286,0.251142857,0.585714286,0.685714286,1.257142857,0.285714286,0.142857143,0.228571429,0.314285714,1,2.4,16.39142857
1991,Trey Thompkins,5,1,2.5,0.393,0.2,0.5,0.308,0.8,2,0.417,0.426,0.2,0.3,0.714,0.2,0.8,1,0.1,0.1,0.1,0.3,0.4,2.4,22.67
1992,Marcus Paige,5.6,0.8,2.8,0.286,0.4,1.6,0.25,0.4,1.2,0.333,0.357,0.4,0.4,1,0,0.8,0.8,0.6,0,0,0,0,2.4,24.78
1993,Hamed Haddadi,7.928571429,0.928571429,2.071428571,0.449857143,0,0.014285714,0,0.928571429,2.028571429,0.455571429,0.449857143,0.528571429,0.871428571,0.602857143,1.028571429,1.742857143,2.771428571,0.328571429,0.114285714,0.671428571,0.714285714,1.514285714,2.385714286,19.32
1994,Kennard Winchester,6.22,0.98,2.32,0.4098,0.08,0.2,0.3222,0.9,2.12,0.4154,0.423,0.36,0.5,0.6302,0.32,0.48,0.82,0.32,0.16,0.14,0.22,0.6,2.38,20.578
1995,James Young,8.85,0.825,2.2,0.36175,0.4,1.475,0.283,0.375,0.75,0.52325,0.45575,0.35,0.575,0.534,0.15,0.725,0.875,0.275,0.2,0.05,0.175,0.625,2.375,13.8625
1996,Alex Acker,6.95,1,2.85,0.35225,0.225,0.825,0.247,0.8,2.025,0.41075,0.385,0.125,0.275,0.375,0.225,0.625,0.875,0.5,0.225,0.125,0.375,0.425,2.375,19.5875
1997,Loren Woods,10.23333333,0.933333333,2.1,0.448666667,0,0.016666667,0.0555,0.916666667,2.066666667,0.452,0.449666667,0.533333333,0.816666667,0.519333333,1.1,1.75,2.85,0.333333333,0.233333333,0.533333333,0.55,1.2,2.366666667,16.32833333
1998,Art Long,8.86,1.06,2.68,0.321,0.06,0.1,0.4334,0.98,2.6,0.3136,0.3298,0.2,0.58,0.2258,0.9,1.52,2.44,0.34,0.2,0.38,0.82,1.58,2.36,12.91
1999,Bruno Caboclo,8.628571429,0.842857143,2.628571429,0.259714286,0.385714286,1.428571429,0.269714286,0.457142857,1.2,0.283571429,0.316285714,0.3,0.371428571,0.358,0.485714286,1.071428571,1.528571429,0.457142857,0.271428571,0.3,0.457142857,0.771428571,2.357142857,15.20428571
2000,Horacio Llamas Grey,5.2,0.9,2,0.4585,0.05,0.2,0.1665,0.85,1.85,0.4625,0.4705,0.55,0.85,0.6,0.35,1.25,1.6,0.15,0.3,0.35,0.85,1.55,2.35,19.005
2001,Mark Hendrickson,9.683333333,0.816666667,1.866666667,0.431166667,0.016666667,0.083333333,0.041666667,0.8,1.766666667,0.439333333,0.434333333,0.683333333,0.883333333,0.767833333,0.616666667,1.333333333,1.95,0.483333333,0.266666667,0.083333333,0.383333333,0.933333333,2.35,13.77666667
2002,Ryan Stack,9.5,0.75,2.05,0.3555,0,0,0,0.75,2.05,0.359,0.3555,0.9,1.1,0.8085,0.85,1,1.85,0.25,0.15,0.5,0.6,1.8,2.35,13.11
2003,Guerschon Yabusele,6.6,0.85,1.85,0.4405,0.3,0.9,0.3225,0.5,0.95,0.557,0.519,0.45,0.6,0.682,0.55,0.9,1.45,0.45,0.15,0.2,0.4,0.75,2.35,21.345
2004,Lou Amundson,9.642105263,0.973684211,2.236842105,0.369105263,0,0,0,0.973684211,2.236842105,0.369526316,0.369105263,0.405263158,1.005263158,0.340894737,1.189473684,1.536842105,2.715789474,0.357894737,0.278947368,0.494736842,0.542105263,1.521052632,2.347368421,14.54368421
2005,LeRon Ellis,7.8,0.933333333,2.366666667,0.350333333,0,0,0,0.933333333,2.366666667,0.350333333,0.350333333,0.5,0.866666667,0.545333333,0.733333333,1.033333333,1.766666667,0.266666667,0.233333333,0.366666667,0.366666667,1,2.333333333,18.08666667
2006,Mengke Bateer,8.2,0.966666667,2.433333333,0.402666667,0.066666667,0.233333333,0.222,0.9,2.2,0.397666667,0.417666667,0.366666667,0.533333333,0.261333333,0.7,1.166666667,1.833333333,0.4,0.166666667,0.066666667,0.666666667,2.033333333,2.333333333,9.336666667
2007,Sergei Monia,10.03333333,0.8,2.566666667,0.224666667,0.233333333,1,0.179333333,0.566666667,1.533333333,0.254,0.259666667,0.466666667,0.566666667,0.793666667,0.3,1.2,1.5,0.5,0.3,0.133333333,0.333333333,1.133333333,2.333333333,15.82666667
2008,Evan Eschmeyer,11.875,0.875,1.925,0.444,0,0,0,0.875,1.925,0.444,0.444,0.55,0.925,0.62825,1.2,2.1,3.325,0.475,0.45,0.55,0.575,2.425,2.325,13.8375
2009,Patrick O'Bryant,6.35,1,2.016666667,0.4995,0,0.066666667,0,1,1.95,0.511666667,0.4995,0.316666667,0.566666667,0.5565,0.35,1.15,1.5,0.283333333,0.216666667,0.483333333,0.5,1.5,2.316666667,18.29666667
2010,Jared Cunningham,7.2375,0.6625,2.0125,0.352875,0.225,0.7625,0.274,0.45,1.275,0.4315,0.398375,0.8,1.0875,0.677125,0.075,0.7,0.7625,0.4625,0.25,0.0125,0.3875,0.9,2.3125,15.965
2011,Dalibor Bagarić,9.266666667,0.9,2.7,0.324666667,0,0,0,0.9,2.633333333,0.327,0.324666667,0.5,0.866666667,0.6,0.8,1.466666667,2.266666667,0.4,0.3,0.433333333,0.666666667,1.533333333,2.3,14.54666667
2012,Sidney Lowe,21.8,0.9,2.9,0.319,0,0.1,0.222,0.9,2.8,0.323,0.323,0.5,0.7,0.722,0.5,1.5,2,4.2,0.9,0.1,0.8,1.4,2.3,12.44
2013,Amile Jefferson,5.7,0.8,1.3,0.625,0,0,0,0.8,1.3,0.625,0.625,0.6,0.7,0.875,0.5,1.3,1.8,0.3,0.3,0.3,0.1,0.7,2.3,27.35
2014,Juaquin Hawkins,11.8,1,2.6,0.385,0.2,0.4,0.417,0.8,2.1,0.379,0.419,0.2,0.3,0.5,0.3,1.1,1.3,0.8,0.5,0.1,0.5,1,2.3,12.4
2015,Carlton McKinney,9.7,1.05,4.55,0.236,0,0.05,0,1.05,4.45,0.24,0.236,0.15,0.3,0.25,0.3,0.8,1.1,0.5,0.45,0.05,0.5,1.3,2.3,13.77
2016,Khyri Thomas,7.5,0.8,2.7,0.319,0.4,1.3,0.286,0.5,1.3,0.353,0.391,0.3,0.4,0.636,0.2,0.6,0.8,0.3,0.3,0.2,0.2,0.8,2.3,17.07
2017,Dionte Christmas,6.4,0.7,2,0.355,0.3,1,0.29,0.4,1,0.419,0.427,0.6,0.8,0.75,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3,20.05
2018,Peyton Siva,9.3,0.8,2.4,0.316,0.3,1,0.28,0.5,1.3,0.344,0.377,0.5,0.6,0.733,0.1,0.5,0.6,1.4,0.4,0,0.8,1.1,2.3,13.48
2019,Arvydas Macijauskas,7.1,0.7,2.2,0.341,0.2,0.6,0.25,0.6,1.5,0.379,0.378,0.7,0.8,0.867,0.2,0.4,0.5,0.3,0.4,0,0.4,0.5,2.3,16.51
2020,Stanley Brundy,8,0.9,1.9,0.5,0,0,0,0.9,1.9,0.5,0.5,0.4,1.1,0.389,0.9,0.7,1.6,0.2,0.4,0.3,0.4,1.5,2.3,16.61
2021,Andy Toolson,7.05,0.85,2.15,0.3835,0.25,0.8,0.3125,0.6,1.4,0.4565,0.442,0.35,0.5,0.754,0.35,0.6,0.95,0.4,0.15,0,0.35,1.05,2.3,14.785
2022,Myron Brown,5.8,1,1.5,0.667,0.3,0.8,0.333,0.8,0.8,1,0.75,0,0,0,0,0.8,0.8,1.5,0.3,0,1,0.5,2.3,20.41
2023,John Celestand,11.6,0.9,2.8,0.333,0.1,0.6,0.222,0.8,2.3,0.361,0.356,0.3,0.4,0.833,0.1,0.6,0.7,1.3,0.4,0,1,1.4,2.3,8.27
2024,Greivis Vasquez,13,0.7,2.7,0.25,0.3,1,0.333,0.3,1.7,0.2,0.313,0.7,1,0.667,0,0.7,0.7,1.7,0.3,0.3,0.3,2,2.3,11.75
2025,Pape Sy,7,0.7,2,0.333,0,0.3,0,0.7,1.7,0.4,0.333,1,1,1,0.7,0.3,1,0.7,0.3,0,1,0.3,2.3,16.99
2026,Brandon Paul,9,0.9,2,0.433,0.2,0.8,0.278,0.6,1.1,0.548,0.492,0.3,0.7,0.512,0.1,1,1.1,0.6,0.4,0.1,0.5,0.9,2.3,13.64
2027,Furkan Aldemir,13.2,1,1.9,0.513,0,0.1,0,1,1.8,0.548,0.513,0.3,0.7,0.481,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,2.3,15.82
2028,Mark Jones,11.6,0.9,3.1,0.29,0,0.4,0,0.9,2.7,0.333,0.29,0.5,1,0.5,0.6,0.7,1.3,0.6,0.5,0.2,0.3,1.6,2.3,12.4
2029,Hilton Armstrong,9.763636364,0.909090909,2.036363636,0.442181818,0.009090909,0.036363636,0.166636364,0.890909091,2.009090909,0.441363636,0.447909091,0.463636364,0.9,0.502181818,0.881818182,1.536363636,2.427272727,0.381818182,0.354545455,0.418181818,0.645454545,1.545454545,2.272727273,15.02545455
2030,Jordan Mickey,7.166666667,0.933333333,2.133333333,0.427,0.033333333,0.233333333,0.041666667,0.9,1.866666667,0.46,0.431,0.4,0.666666667,0.585,0.566666667,1.3,1.9,0.266666667,0.133333333,0.433333333,0.433333333,0.8,2.266666667,20.42
2031,Maurice Ager,6.316666667,0.883333333,2.45,0.356166667,0.216666667,0.666666667,0.252333333,0.683333333,1.783333333,0.379666667,0.3955,0.25,0.466666667,0.434333333,0.116666667,0.416666667,0.516666667,0.266666667,0.083333333,0.05,0.4,0.783333333,2.266666667,14.01666667
2032,Duane Cooper,7.9,0.9,2.1,0.4155,0.05,0.4,0.188,0.75,1.75,0.465,0.433,0.45,0.6,0.7235,0.15,0.45,0.6,1.75,0.2,0,1,0.75,2.25,14.855
2033,Courtney Sims,5.8,1.125,2.325,0.25,0,0,0,1.125,2.325,0.25,0.25,0,0,0,0.825,0.825,1.675,0.075,0,0,0.375,0.55,2.25,7.68
2034,Shayne Whittington,5.65,0.85,1.85,0.4535,0.05,0.3,0.0835,0.8,1.55,0.528,0.4595,0.5,0.75,0.6415,0.6,1,1.6,0.35,0.2,0.1,0.5,0.95,2.25,21.565
2035,Andrae Patterson,6.05,0.9,1.8,0.5965,0,0.05,0,0.9,1.7,0.6085,0.5965,0.4,0.5,0.389,0.55,0.6,1.15,0.3,0.35,0.1,0.4,1.3,2.25,17.665
2036,Russ Smith,5.15,0.625,1.95,0.3095,0.175,0.75,0.18725,0.475,1.175,0.383,0.346,0.875,1.05,0.61525,0.1,0.425,0.525,0.675,0.275,0.025,0.875,0.9,2.25,16.38
2037,Stojko Vranković,9.4,0.96,2.18,0.4334,0,0,0,0.96,2.18,0.4334,0.4334,0.36,0.58,0.4768,1.02,1.68,2.66,0.26,0.08,0.82,0.6,1.58,2.24,16.892
2038,Kyrylo Fesenko,7.56,0.86,1.8,0.469,0,0,0,0.86,1.8,0.471,0.469,0.52,1.1,0.4624,0.86,1.44,2.28,0.26,0.24,0.34,0.46,1.56,2.24,19.144
2039,Anthony Cook,7.966666667,0.9,2.083333333,0.4045,0,0.05,0,0.9,2.016666667,0.418666667,0.4045,0.383333333,0.833333333,0.377833333,0.85,1.316666667,2.133333333,0.183333333,0.166666667,0.6,0.433333333,0.8,2.233333333,17.325
2040,Dan O'Sullivan,7.416666667,0.783333333,1.866666667,0.484833333,0,0.033333333,0,0.783333333,1.833333333,0.486666667,0.484833333,0.65,0.833333333,0.626833333,0.666666667,1.183333333,1.833333333,0.216666667,0.15,0.133333333,0.233333333,1.05,2.233333333,23.06166667
